LATITUDE,LONGITUDE,ACQ_DATE
60.755196,26.59687,2017-05-04
60.753311,26.591463,2017-05-04
60.754131,26.596172,2017-05-04
60.752224,26.590801,2017-05-04
60.761929,26.544067,2017-05-04
60.71273,26.368406,2017-05-04
60.710739,26.362823,2017-05-04
63.000858,21.703634,2017-05-04
63.002083,21.699604,2017-05-04
64.645493,24.42779,2017-05-04
64.648338,24.427883,2017-05-04
60.764137,26.615461,2017-05-04
60.763214,26.607628,2017-05-04
60.286072,22.290365,2017-05-04
60.968872,26.474598,2017-05-04
60.973244,26.480782,2017-05-04
63.174339,21.852537,2017-05-04
60.285347,22.291725,2017-05-05
60.286022,22.291183,2017-05-05
60.585922,26.420862,2017-05-05
60.58485,26.414059,2017-05-05
60.799511,26.204165,2017-05-05
60.524963,23.570526,2017-05-05
62.453651,21.99494,2017-05-05
64.645874,24.428724,2017-05-05
60.672531,22.888811,2017-05-05
60.64019,26.255304,2017-05-05
60.642086,26.250376,2017-05-05
60.745525,26.565796,2017-05-05
60.86829,25.007412,2017-05-05
60.826202,26.804394,2017-05-05
60.826668,26.792004,2017-05-05
60.852184,26.834803,2017-05-05
63.209324,22.881819,2017-05-05
63.209473,22.881086,2017-05-05
60.287655,22.286446,2017-05-06
60.285599,22.288973,2017-05-06
60.793026,26.442596,2017-05-06
60.797394,26.438442,2017-05-06
60.645229,26.483416,2017-05-06
60.648479,26.480776,2017-05-06
60.739437,26.541553,2017-05-06
60.742683,26.538919,2017-05-06
60.802139,26.448477,2017-05-06
60.800125,26.399635,2017-05-06
60.599407,23.502993,2017-05-06
60.639244,26.484394,2017-05-06
60.728455,23.020281,2017-05-06
60.728695,23.016621,2017-05-06
62.502945,23.151468,2017-05-06
62.502113,23.150221,2017-05-06
60.314156,25.533953,2017-05-07
60.31501,25.523584,2017-05-07
60.310181,25.532625,2017-05-07
60.311028,25.522272,2017-05-07
60.288284,22.289143,2017-05-07
60.286774,22.292671,2017-05-07
60.284008,22.29215,2017-05-07
60.285484,22.286974,2017-05-07
60.820889,26.540495,2017-05-07
60.824379,26.537025,2017-05-07
60.822453,26.54072,2017-05-07
60.717102,25.669239,2017-05-07
60.867065,24.992737,2017-05-07
62.17968,25.335423,2017-05-07
62.891563,23.482096,2017-05-07
64.644264,24.429379,2017-05-07
64.646271,24.434263,2017-05-07
64.64473,24.427511,2017-05-08
64.657509,24.42522,2017-05-08
64.650208,24.433359,2017-05-08
64.643944,24.424259,2017-05-08
61.146694,28.799051,2017-05-09
64.646454,24.428741,2017-05-10
61.029381,28.174595,2017-05-10
60.287224,22.288317,2017-05-10
60.481846,24.761816,2017-05-10
64.654167,24.430258,2017-05-10
60.286602,22.292877,2017-05-11
60.288544,22.287983,2017-05-11
64.644249,24.427773,2017-05-11
64.643555,24.425795,2017-05-11
60.286255,22.291889,2017-05-12
60.288551,22.290894,2017-05-12
61.318466,23.840752,2017-05-12
61.319286,23.842707,2017-05-12
64.64492,24.426603,2017-05-12
64.646477,24.433643,2017-05-12
60.764832,21.507071,2017-05-13
63.031704,22.702909,2017-05-13
60.288708,22.290159,2017-05-13
60.287212,22.289017,2017-05-14
60.407349,24.210396,2017-05-14
60.406452,24.202446,2017-05-14
60.287483,22.287275,2017-05-14
60.740845,26.481508,2017-05-15
60.740307,26.481432,2017-05-15
60.970085,27.42071,2017-05-15
60.970585,27.419813,2017-05-15
64.647713,24.431965,2017-05-16
64.644241,24.429798,2017-05-16
60.287086,22.291643,2017-05-16
60.448505,24.236254,2017-05-16
60.285381,22.288073,2017-05-16
60.833736,22.135324,2017-05-16
64.64447,24.424158,2017-05-16
64.75499,24.810364,2017-05-16
64.758141,24.807642,2017-05-16
62.972061,22.749315,2017-05-16
61.030643,28.172205,2017-05-17
60.286255,22.288857,2017-05-18
60.288223,22.288202,2017-05-19
61.378082,23.945175,2017-05-19
61.375095,23.935865,2017-05-19
61.375801,23.942226,2017-05-19
61.37989,23.936642,2017-05-19
61.377625,23.945946,2017-05-19
61.376717,23.936823,2017-05-19
61.381306,23.944412,2017-05-19
60.28754,22.290815,2017-05-20
61.130623,22.129484,2017-05-20
61.250454,21.952076,2017-05-20
64.646965,24.427134,2017-05-20
62.357613,22.024143,2017-05-20
64.649216,24.429245,2017-05-20
64.643692,24.426338,2017-05-20
64.65239,24.4207,2017-05-21
64.644615,24.42465,2017-05-21
60.287628,22.292597,2017-05-21
60.284294,22.290806,2017-05-21
60.286591,22.292719,2017-05-21
63.235142,22.881643,2017-05-21
64.645012,24.42762,2017-05-22
62.607651,23.659985,2017-05-22
62.607182,23.656651,2017-05-22
63.002682,21.576256,2017-05-22
61.376251,25.810535,2017-05-22
65.705292,24.718361,2017-05-23
64.646378,24.424667,2017-05-23
60.902344,25.490282,2017-05-23
60.287022,22.29191,2017-05-23
60.640255,26.487295,2017-05-23
60.643147,26.489536,2017-05-23
61.624912,26.22801,2017-05-23
61.619564,26.218292,2017-05-23
61.623989,26.228849,2017-05-23
61.618618,26.219223,2017-05-23
61.621201,26.222124,2017-05-23
64.644936,24.429283,2017-05-23
60.693813,23.887766,2017-05-23
64.65786,24.432831,2017-05-23
64.647743,24.431339,2017-05-23
64.64547,24.42362,2017-05-23
61.315948,22.111544,2017-05-24
61.437061,28.701622,2017-05-24
63.21706,24.372213,2017-05-24
64.658562,24.428995,2017-05-24
60.286747,22.29088,2017-05-24
61.176659,26.961487,2017-05-24
64.644318,24.428219,2017-05-24
61.016048,22.435299,2017-05-24
61.011452,22.429834,2017-05-24
60.285816,22.290764,2017-05-24
60.288563,22.287573,2017-05-24
60.287121,22.295187,2017-05-25
60.28392,22.292801,2017-05-25
62.691833,22.328903,2017-05-25
60.891415,24.564091,2017-05-25
60.889656,24.562138,2017-05-25
60.89003,24.574091,2017-05-25
64.644341,24.427498,2017-05-26
64.639969,24.433178,2017-05-26
61.030792,28.173676,2017-05-26
61.180885,26.977785,2017-05-26
61.176476,26.982302,2017-05-26
60.287552,22.289297,2017-05-26
60.34882,23.781158,2017-05-26
61.0289,28.171673,2017-05-27
60.7883,25.972254,2017-05-27
60.785229,25.971836,2017-05-27
60.193932,24.748518,2017-05-28
60.90871,25.678368,2017-05-28
65.704796,24.714008,2017-05-29
60.284603,22.290634,2017-05-29
60.286366,22.289993,2017-05-30
64.645195,24.428728,2017-05-30
64.645042,24.428652,2017-05-30
64.887291,25.906931,2017-05-30
64.887077,25.895918,2017-05-30
64.888443,25.898796,2017-05-30
64.888626,25.909737,2017-05-30
64.645706,24.425035,2017-05-31
61.145813,28.795401,2017-06-01
60.287369,22.29299,2017-06-02
60.286308,22.291992,2017-06-02
64.644424,24.426279,2017-06-03
64.646606,24.428551,2017-06-03
64.647392,24.428005,2017-06-04
64.646248,24.430153,2017-06-04
64.649963,24.43021,2017-06-04
64.646141,24.425798,2017-06-05
60.819836,26.081875,2017-06-06
60.384823,23.038046,2017-06-06
60.756248,22.82766,2017-06-07
61.772839,23.724339,2017-06-08
61.772301,23.732967,2017-06-08
64.646049,24.430677,2017-06-08
64.648933,24.430334,2017-06-08
64.643867,24.42955,2017-06-08
60.286152,22.29327,2017-06-10
64.645493,24.430029,2017-06-10
64.646141,24.429525,2017-06-11
66.275085,29.003777,2017-06-12
65.821938,26.091097,2017-06-12
65.820702,26.083044,2017-06-12
65.82338,26.092392,2017-06-12
65.818069,26.088821,2017-06-12
65.824112,26.089539,2017-06-12
64.647362,24.430634,2017-06-13
64.644096,24.430004,2017-06-13
64.65036,24.429821,2017-06-13
64.645538,24.428806,2017-06-13
64.646683,24.423082,2017-06-14
64.644753,24.431707,2017-06-14
66.399551,25.788223,2017-06-14
64.645973,24.424885,2017-06-14
63.395611,23.24836,2017-06-14
63.399693,23.246954,2017-06-14
65.034813,25.65976,2017-06-14
65.828217,25.030668,2017-06-14
66.397789,25.802349,2017-06-14
66.397247,25.790651,2017-06-14
64.645462,24.429913,2017-06-14
60.906395,26.66482,2017-06-14
63.528622,24.064159,2017-06-15
65.011383,26.865309,2017-06-15
65.012299,26.867289,2017-06-15
64.644524,24.42519,2017-06-15
60.28648,22.287594,2017-06-15
65.010696,26.864771,2017-06-15
64.645538,24.429613,2017-06-15
60.28661,22.288689,2017-06-15
64.645729,24.426018,2017-06-16
64.645561,24.424957,2017-06-16
64.649612,24.425566,2017-06-16
64.642464,24.427826,2017-06-16
64.648376,24.421751,2017-06-16
64.645432,24.426212,2017-06-17
62.420448,28.729063,2017-06-17
62.417282,28.726717,2017-06-17
61.031059,28.173599,2017-06-17
64.644341,24.430691,2017-06-17
61.028622,28.17164,2017-06-18
60.905239,26.66794,2017-06-18
64.647263,24.424774,2017-06-18
63.164204,26.754663,2017-06-19
64.64592,24.422577,2017-06-19
64.644028,24.427984,2017-06-20
64.645508,24.426634,2017-06-20
65.180199,25.923258,2017-06-20
64.647659,24.428627,2017-06-20
60.285389,22.2889,2017-06-21
64.64447,24.429138,2017-06-21
60.286003,22.286436,2017-06-22
60.285053,22.293615,2017-06-22
60.288208,22.294432,2017-06-23
60.284431,22.292862,2017-06-23
60.287403,22.288557,2017-06-23
64.645393,24.425119,2017-06-24
64.655296,24.430067,2017-06-26
64.648132,24.418097,2017-06-26
64.648666,24.431259,2017-06-26
64.646263,24.431423,2017-06-26
60.298698,25.527658,2017-06-27
60.300865,25.518902,2017-06-27
61.437634,26.495462,2017-06-28
61.029644,28.172499,2017-06-28
60.484222,26.9104,2017-06-28
60.301403,25.525888,2017-06-28
60.298077,25.524107,2017-06-28
60.287285,22.293617,2017-06-28
60.298065,25.528021,2017-06-28
60.300686,25.522303,2017-06-28
60.297359,25.524179,2017-06-28
60.298107,25.527153,2017-06-28
60.296719,25.520033,2017-06-28
60.30135,25.524611,2017-06-28
60.300652,25.528374,2017-06-28
60.300201,25.523191,2017-06-29
60.287266,22.289682,2017-06-29
60.301437,25.52515,2017-06-29
64.647408,24.431053,2017-06-29
64.645622,24.422716,2017-06-29
64.645309,24.424458,2017-06-29
64.65226,24.420191,2017-06-29
64.646973,24.431379,2017-06-29
64.642151,24.430376,2017-06-29
60.2999,25.516956,2017-06-29
60.299408,25.525755,2017-06-29
60.294949,25.524683,2017-06-29
60.29829,25.520418,2017-06-29
60.287403,22.287579,2017-06-29
64.643867,24.428169,2017-06-30
60.302143,25.523571,2017-06-30
60.298454,25.523863,2017-06-30
60.298611,25.517397,2017-06-30
60.28743,22.288376,2017-06-30
60.285866,22.293873,2017-07-01
64.20787,27.00445,2017-07-01
63.524632,24.063681,2017-07-01
64.647919,24.428129,2017-07-01
64.64753,24.426077,2017-07-01
61.029442,28.17355,2017-07-03
60.905781,26.665047,2017-07-03
62.630859,27.35943,2017-07-03
66.458649,27.462072,2017-07-03
66.457497,27.453148,2017-07-03
60.298237,25.522964,2017-07-04
60.28635,22.293924,2017-07-04
64.647133,24.422777,2017-07-06
60.289444,22.288258,2017-07-06
60.284992,22.28594,2017-07-06
60.285305,22.293449,2017-07-07
61.320187,22.122124,2017-07-07
64.646065,24.426386,2017-07-07
64.647797,24.431242,2017-07-07
61.028034,28.177345,2017-07-08
60.285969,22.289722,2017-07-08
64.645569,24.425411,2017-07-08
64.645859,24.430059,2017-07-08
64.648468,24.424236,2017-07-09
64.647476,24.435064,2017-07-09
64.644691,24.422348,2017-07-09
60.285744,22.288548,2017-07-09
64.647873,24.42375,2017-07-09
64.639778,24.404253,2017-07-09
64.648743,24.432253,2017-07-09
64.647293,24.424475,2017-07-09
60.28857,22.294176,2017-07-10
60.284119,22.292923,2017-07-10
60.28624,22.290133,2017-07-12
60.288052,22.286921,2017-07-12
60.286514,22.288603,2017-07-12
61.443985,26.688911,2017-07-13
61.028767,28.177687,2017-07-13
64.648666,24.429077,2017-07-13
64.646736,24.423878,2017-07-13
64.645409,24.429352,2017-07-13
60.287067,22.287613,2017-07-14
64.645706,24.429815,2017-07-15
60.28553,22.289427,2017-07-15
64.646072,24.424797,2017-07-15
60.287655,22.293531,2017-07-15
60.286713,22.293566,2017-07-16
64.643883,24.423889,2017-07-16
64.644623,24.426867,2017-07-16
64.643867,24.424881,2017-07-16
64.644913,24.42572,2017-07-16
60.284225,22.287384,2017-07-17
62.900455,27.661688,2017-07-18
60.846725,22.678244,2017-07-18
60.285122,22.287901,2017-07-18
60.28614,22.28837,2017-07-19
60.287682,22.289497,2017-07-20
65.705338,24.712446,2017-07-20
65.702736,24.71574,2017-07-20
60.286652,22.286194,2017-07-20
60.286205,22.29595,2017-07-20
60.285633,22.286156,2017-07-21
64.645721,24.42668,2017-07-21
60.287777,22.288103,2017-07-21
64.647575,24.418907,2017-07-22
64.647751,24.42952,2017-07-22
64.644348,24.423906,2017-07-23
61.029488,28.176437,2017-07-23
60.285339,22.29035,2017-07-23
65.70517,24.712437,2017-07-24
60.288063,22.293266,2017-07-24
60.284725,22.291481,2017-07-24
64.657402,24.436474,2017-07-26
64.654419,24.430929,2017-07-26
64.645683,24.428068,2017-07-26
60.286842,22.290926,2017-07-26
60.287483,22.29364,2017-07-26
60.283775,22.289442,2017-07-26
59.8652,23.197887,2017-07-26
59.869068,23.193686,2017-07-26
59.871124,23.201073,2017-07-26
59.86702,23.186321,2017-07-26
59.87294,23.189468,2017-07-26
59.870884,23.182077,2017-07-26
59.866131,23.192247,2017-07-26
59.866642,23.20051,2017-07-26
59.865623,23.184006,2017-07-26
59.869457,23.174788,2017-07-26
64.652382,24.430569,2017-07-26
64.646194,24.43026,2017-07-26
64.644073,24.425919,2017-07-26
60.224892,24.762398,2017-07-26
60.287048,22.29294,2017-07-26
60.285969,22.287588,2017-07-27
64.655914,24.43873,2017-07-28
64.647873,24.422276,2017-07-28
64.643433,24.42697,2017-07-28
61.029175,28.178471,2017-07-28
64.646629,24.422356,2017-07-28
64.645927,24.425367,2017-07-28
64.655273,24.432226,2017-07-29
64.649864,24.419216,2017-07-29
64.647652,24.435488,2017-07-29
64.649536,24.421526,2017-07-29
64.648415,24.429653,2017-07-29
64.645157,24.427221,2017-07-29
60.2882,22.287989,2017-07-29
60.287212,22.29487,2017-07-29
64.655823,24.435221,2017-07-30
64.652206,24.433235,2017-07-30
64.644989,24.429161,2017-07-30
61.030239,28.176922,2017-07-30
61.257496,25.355839,2017-07-30
60.907413,26.665733,2017-07-30
60.286549,22.290854,2017-07-30
64.653671,24.434183,2017-07-30
64.653679,24.435127,2017-07-30
64.653572,24.43605,2017-07-30
63.692833,25.175972,2017-07-31
64.645042,24.427452,2017-07-31
64.647034,24.428593,2017-07-31
60.285065,22.293072,2017-07-31
60.286289,22.287226,2017-07-31
60.28463,22.291561,2017-08-01
64.655891,24.433191,2017-08-01
64.644768,24.424206,2017-08-01
65.704941,24.715054,2017-08-02
64.655281,24.432817,2017-08-02
64.652161,24.429667,2017-08-02
64.64904,24.426521,2017-08-02
64.647606,24.434235,2017-08-02
64.645927,24.42337,2017-08-02
61.417389,23.76408,2017-08-03
60.287086,22.293045,2017-08-03
64.644424,24.417847,2017-08-03
64.643188,24.413904,2017-08-03
64.644165,24.430353,2017-08-03
64.656784,24.435461,2017-08-04
64.650879,24.422001,2017-08-04
64.64637,24.428993,2017-08-04
64.649872,24.426722,2017-08-05
64.64592,24.424973,2017-08-05
60.287933,22.292183,2017-08-05
60.284451,22.289791,2017-08-05
64.646935,24.426273,2017-08-07
64.647438,24.431564,2017-08-08
64.644295,24.428808,2017-08-08
61.889286,21.620237,2017-08-08
60.286438,22.288578,2017-08-08
64.644386,24.42392,2017-08-08
64.647697,24.417328,2017-08-08
64.646515,24.427275,2017-08-09
64.643166,24.42499,2017-08-09
60.287472,22.288565,2017-08-09
60.284294,22.289019,2017-08-09
64.646042,24.421595,2017-08-11
64.645477,24.431334,2017-08-11
60.519321,23.328497,2017-08-11
60.286762,22.28826,2017-08-11
60.285339,22.291845,2017-08-11
64.646622,24.433182,2017-08-11
64.643272,24.428553,2017-08-11
60.522251,23.328047,2017-08-11
60.286377,22.292303,2017-08-11
60.285816,22.294134,2017-08-11
64.647369,24.419645,2017-08-11
64.647026,24.433224,2017-08-11
61.317158,22.110176,2017-08-11
64.650375,24.418314,2017-08-12
64.648628,24.426527,2017-08-12
64.645462,24.422873,2017-08-12
61.029694,28.177557,2017-08-12
60.286125,22.288637,2017-08-12
64.646965,24.422295,2017-08-13
64.64505,24.43009,2017-08-14
64.646172,24.42197,2017-08-14
60.288002,22.292704,2017-08-14
60.28476,22.290794,2017-08-14
60.286652,22.293104,2017-08-14
60.284718,22.294279,2017-08-14
64.653,24.433323,2017-08-14
64.653992,24.435211,2017-08-14
64.654778,24.432184,2017-08-14
64.655037,24.432808,2017-08-15
64.651428,24.430761,2017-08-15
64.647812,24.428726,2017-08-15
64.646797,24.438622,2017-08-15
64.644211,24.426697,2017-08-15
60.285778,22.292652,2017-08-15
64.658104,24.432322,2017-08-15
64.654495,24.425976,2017-08-15
64.651855,24.434402,2017-08-15
64.648209,24.428175,2017-08-15
64.644569,24.421915,2017-08-15
64.653,24.434628,2017-08-15
60.075626,22.576906,2017-08-15
64.654205,24.435631,2017-08-16
64.64653,24.423641,2017-08-16
64.64592,24.432413,2017-08-16
62.730949,29.002342,2017-08-16
64.65522,24.428295,2017-08-16
64.652542,24.432932,2017-08-16
64.652863,24.434784,2017-08-16
64.653801,24.434042,2017-08-16
64.656883,24.431841,2017-08-17
64.653679,24.427851,2017-08-17
64.648506,24.432533,2017-08-17
64.645279,24.428587,2017-08-17
64.65416,24.431734,2017-08-17
64.654274,24.429155,2017-08-17
64.651726,24.433725,2017-08-17
64.654701,24.431728,2017-08-17
64.649124,24.431461,2017-08-17
64.657684,24.433506,2017-08-18
64.654564,24.430334,2017-08-18
64.648323,24.424023,2017-08-18
64.646889,24.431746,2017-08-18
64.643768,24.428587,2017-08-18
60.311371,25.525623,2017-08-18
60.30954,25.533764,2017-08-18
60.286411,22.288826,2017-08-20
62.594189,25.748838,2017-08-20
60.285442,22.290438,2017-08-20
63.031773,23.368597,2017-08-20
60.287766,22.292469,2017-08-21
60.287121,22.294806,2017-08-21
64.652145,24.429947,2017-08-21
64.643089,24.426523,2017-08-21
60.286713,22.285711,2017-08-22
60.286289,22.295179,2017-08-22
60.286522,22.290878,2017-08-22
60.297031,25.519739,2017-08-22
60.300804,25.524473,2017-08-23
60.297291,25.521019,2017-08-23
60.286434,22.294165,2017-08-23
60.285652,22.286663,2017-08-23
60.287117,22.289248,2017-08-24
64.646179,24.424301,2017-08-25
61.280315,22.44035,2017-08-26
60.28743,22.293192,2017-08-26
60.284321,22.289701,2017-08-26
60.285652,22.293018,2017-08-27
61.14901,28.797485,2017-08-27
60.285969,22.289732,2017-08-27
60.287663,22.290825,2017-08-27
64.647087,24.426556,2017-08-28
60.285191,22.287397,2017-08-28
64.646866,24.426983,2017-08-28
64.645836,24.423635,2017-08-28
64.64727,24.418476,2017-08-28
64.647308,24.427904,2017-08-28
62.595612,25.747599,2017-08-28
60.286263,22.285137,2017-08-28
63.422802,24.629419,2017-08-29
60.287888,22.29244,2017-08-29
64.645851,24.427059,2017-08-31
64.646957,24.426931,2017-08-31
64.645439,24.425989,2017-08-31
64.647865,24.430582,2017-09-01
64.657745,24.427652,2017-09-02
64.646133,24.424381,2017-09-02
64.522713,28.570747,2017-09-02
64.643661,24.425873,2017-09-03
64.643448,24.424812,2017-09-03
64.64872,24.425344,2017-09-03
64.642365,24.426273,2017-09-03
64.655785,24.430632,2017-09-04
64.646225,24.422842,2017-09-04
64.645065,24.43067,2017-09-04
62.594189,25.749994,2017-09-04
60.285873,22.288731,2017-09-04
64.657845,24.435616,2017-09-04
64.645927,24.429943,2017-09-04
64.647179,24.428576,2017-09-04
64.645813,24.424725,2017-09-04
64.655754,24.434095,2017-09-05
64.645348,24.427576,2017-09-05
61.028408,28.174049,2017-09-05
61.493996,23.965904,2017-09-05
61.449348,23.678549,2017-09-05
61.448364,23.686316,2017-09-05
60.287739,22.290672,2017-09-05
64.656921,24.438316,2017-09-05
64.653229,24.431534,2017-09-05
64.642815,24.427074,2017-09-05
64.645264,24.42572,2017-09-05
61.494781,23.964397,2017-09-05
61.450447,23.684038,2017-09-05
61.446224,23.677298,2017-09-05
60.286263,22.290503,2017-09-05
64.644287,24.424301,2017-09-05
64.653046,24.434141,2017-09-05
64.647675,24.426355,2017-09-06
64.643723,24.42462,2017-09-06
64.656029,24.433611,2017-09-06
64.65255,24.428156,2017-09-06
64.64695,24.430134,2017-09-06
64.643456,24.424715,2017-09-06
64.650558,24.430044,2017-09-06
64.647072,24.424637,2017-09-06
64.646057,24.427494,2017-09-06
64.646812,24.428818,2017-09-06
64.655991,24.437603,2017-09-07
64.646149,24.424755,2017-09-07
64.655701,24.432976,2017-09-07
64.647621,24.428417,2017-09-07
64.65303,24.432287,2017-09-07
64.644966,24.42779,2017-09-07
64.644241,24.425961,2017-09-09
64.656128,24.431326,2017-09-11
64.6502,24.433382,2017-09-11
64.646629,24.427572,2017-09-11
61.145287,28.798639,2017-09-12
64.657059,24.428053,2017-09-13
64.649002,24.420986,2017-09-14
64.644554,24.425673,2017-09-14
60.286072,22.288446,2017-09-16
60.285427,22.293398,2017-09-16
60.934841,22.040916,2017-09-17
60.287247,22.294165,2017-09-18
64.647415,24.425533,2017-09-22
64.643463,24.423798,2017-09-22
60.2859,22.288477,2017-09-23
60.285641,22.288036,2017-09-24
64.646576,24.418987,2017-09-24
64.646751,24.429493,2017-09-24
64.655251,24.429766,2017-09-25
64.644592,24.429136,2017-09-25
60.263939,22.518478,2017-09-25
60.285099,22.291811,2017-09-25
64.657066,24.437244,2017-09-25
64.646927,24.425451,2017-09-25
64.644585,24.431187,2017-09-25
62.000858,25.508631,2017-09-26
60.287697,22.288002,2017-09-26
60.285046,22.287594,2017-09-26
64.644814,24.426395,2017-09-27
64.655342,24.43259,2017-09-27
64.645851,24.428841,2017-09-27
64.65567,24.432081,2017-09-27
64.647316,24.430109,2017-09-28
64.644547,24.425995,2017-09-28
64.654686,24.436697,2017-09-29
64.645142,24.425686,2017-09-29
60.294811,25.491539,2017-09-29
64.6464,24.427134,2017-10-03
60.287697,22.291203,2017-10-04
64.64782,24.422047,2017-10-05
64.655121,24.433775,2017-10-06
64.645576,24.425983,2017-10-06
64.654861,24.435486,2017-10-06
64.644989,24.424471,2017-10-06
64.650787,24.418993,2017-10-07
64.646294,24.425907,2017-10-07
64.6465,24.427017,2017-10-13
68.74221,25.665083,2017-10-15
60.286488,22.286814,2017-10-16
60.297619,25.512636,2017-10-16
60.297901,25.523279,2017-10-16
60.299034,25.520552,2017-10-16
64.646561,24.426441,2017-10-17
64.643311,24.424004,2017-10-17
60.301609,25.523102,2017-10-17
60.298428,25.520876,2017-10-17
60.297264,25.527618,2017-10-17
60.336689,24.819948,2017-10-17
60.28801,22.291149,2017-10-17
60.284771,22.289232,2017-10-17
60.300415,25.521824,2017-10-17
60.297115,25.529377,2017-10-17
64.645737,24.424353,2017-10-18
60.299171,25.519934,2017-10-18
60.298801,25.524391,2017-10-19
60.294811,25.484613,2017-10-19
60.285881,22.289289,2017-10-19
60.286568,22.292194,2017-10-19
60.28764,22.291788,2017-10-19
60.298931,25.522724,2017-10-19
60.286335,22.292494,2017-10-19
60.287075,22.288101,2017-10-19
60.28418,22.293301,2017-10-20
64.659805,24.426716,2017-10-20
64.64872,24.426353,2017-10-20
64.643173,24.426149,2017-10-20
64.645157,24.423056,2017-10-20
64.645103,24.431454,2017-10-20
60.293964,25.479059,2017-10-20
60.284084,22.289846,2017-10-20
60.286541,22.286755,2017-10-20
60.145744,23.128036,2017-10-20
60.287758,22.290369,2017-10-21
64.654556,24.433334,2017-10-22
64.646706,24.425074,2017-10-22
64.644684,24.428625,2017-10-23
64.656395,24.432434,2017-10-23
64.645378,24.421297,2017-10-23
60.311615,25.529211,2017-10-24
60.286747,22.286222,2017-10-24
60.285339,22.289961,2017-10-24
64.646469,24.424164,2017-10-24
64.646774,24.429413,2017-10-24
61.708477,29.762089,2017-10-25
60.284561,22.287062,2017-10-25
64.64576,24.427292,2017-10-25
64.647163,24.427198,2017-10-25
60.298862,25.52038,2017-10-28
60.297791,25.527115,2017-10-28
60.297455,25.52087,2017-10-30
60.294861,25.529381,2017-10-30
60.284622,22.287781,2017-10-30
60.300224,25.527315,2017-10-31
60.296597,25.523493,2017-10-31
60.286343,22.290237,2017-10-31
60.300976,25.524698,2017-10-31
60.297771,25.5287,2017-10-31
60.297211,25.521605,2017-10-31
64.656982,24.430096,2017-10-31
64.656143,24.435469,2017-11-01
64.643669,24.423618,2017-11-01
64.656525,24.433397,2017-11-01
60.309929,25.526976,2017-11-02
60.299225,25.527035,2017-11-02
64.646103,24.430252,2017-11-02
64.642281,24.42248,2017-11-02
64.643806,24.420673,2017-11-02
60.310398,25.52874,2017-11-02
60.298981,25.518881,2017-11-02
64.654404,24.435465,2017-11-05
64.647934,24.427517,2017-11-05
64.644707,24.423538,2017-11-05
64.643936,24.42457,2017-11-06
61.028198,28.176115,2017-11-07
60.2864,22.287674,2017-11-07
64.646744,24.428757,2017-11-07
61.029045,28.176769,2017-11-08
60.287239,22.287642,2017-11-08
63.179878,21.8657,2017-11-08
60.299389,25.520864,2017-11-11
60.297359,25.524775,2017-11-14
64.646233,24.425514,2017-11-15
60.289074,22.28957,2017-11-15
60.283817,22.288904,2017-11-15
60.285202,22.291691,2017-11-15
60.307831,25.530155,2017-11-18
64.646362,24.42631,2017-12-04
60.286247,22.288616,2017-12-05
60.307457,25.529875,2017-12-05
64.647171,24.429617,2017-12-06
64.643753,24.424564,2017-12-06
60.287014,22.288809,2017-12-09
64.645744,24.422888,2017-12-19
64.644417,24.430532,2017-12-19
60.287006,22.28965,2017-12-20
64.646118,24.426531,2017-12-22
60.286041,22.289795,2017-12-22
64.646576,24.424381,2017-12-22
60.287861,22.288254,2017-12-22
64.644081,24.425144,2017-12-22
60.287472,22.288563,2017-12-24
60.28616,22.289619,2017-12-24
60.284958,22.289982,2017-12-25
60.284328,22.288393,2017-12-25
64.647057,24.424606,2017-12-31
60.286652,22.292513,2018-01-07
64.647491,24.42519,2018-01-07
64.644073,24.420153,2018-01-07
64.643539,24.430906,2018-01-07
64.654617,24.43404,2018-01-07
64.647552,24.420057,2018-01-07
60.285545,22.28912,2018-01-08
64.652687,24.436842,2018-01-08
60.286499,22.291094,2018-01-09
64.645187,24.430075,2018-01-17
60.287655,22.287163,2018-01-17
64.645729,24.43046,2018-01-20
64.646255,24.42341,2018-01-26
60.287792,22.292566,2018-01-26
60.284588,22.290514,2018-01-26
64.644035,24.422426,2018-01-30
60.285389,22.287096,2018-01-31
64.646637,24.425333,2018-02-01
64.647423,24.422234,2018-02-01
64.647064,24.42622,2018-02-03
64.64492,24.425823,2018-02-03
64.644485,24.427458,2018-02-04
64.647995,24.430384,2018-02-09
64.644768,24.426422,2018-02-09
64.645012,24.427975,2018-02-17
60.297203,25.488184,2018-02-24
60.292751,25.487003,2018-02-24
60.293053,25.490747,2018-02-25
60.294983,25.489498,2018-02-27
60.287178,22.290308,2018-03-23
60.286964,22.290964,2018-03-23
60.287186,22.291695,2018-03-29
60.284836,22.289413,2018-04-03
64.647141,24.422703,2018-04-07
64.64621,24.42552,2018-04-07
60.286152,22.288588,2018-04-07
64.643768,24.427237,2018-04-08
64.648796,24.420803,2018-04-09
64.642975,24.420923,2018-04-09
64.643028,24.43038,2018-04-09
64.647224,24.43478,2018-04-10
64.645432,24.424191,2018-04-10
64.647102,24.427469,2018-04-10
64.644356,24.421314,2018-04-11
60.288311,22.288914,2018-04-12
63.879208,27.124352,2018-04-12
60.286507,22.293144,2018-04-13
60.287022,22.28937,2018-04-13
64.64827,24.422703,2018-04-13
60.286762,22.288857,2018-04-13
60.287319,22.291948,2018-04-13
64.645905,24.426401,2018-04-14
